timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1443289867974708,2,3,-1,-3,0,-1,0,-1
1443289867976705,1,-6,-2,-2,-2,-3,1,-1
1443289867976705,-3,5,-3,-2,0,0,0,0
1443289867997717,-2,-21,-4,1,-1,1,0,0
1443289867997717,0,18,2,2,1,0,0,-2
1443289867998717,-1,5,0,1,-3,-2,-2,-2
1443289867998717,-2,0,-1,-4,-2,0,-2,-1
1443289868011726,1,-2,-5,-4,-2,0,-2,0
1443289868011726,-1,-3,3,1,-1,0,-1,-2
1443289868020732,-2,-7,0,-1,0,-1,0,0
1443289868020732,4,12,4,-1,-1,-1,0,-1
1443289868034742,-8,-38,-5,3,-1,-2,0,-2
1443289868034742,-4,36,1,-3,-2,0,-1,-2
1443289868036743,-4,5,-2,-2,-2,-1,-7,-1
1443289868036743,-4,-8,1,0,-1,0,2,0
1443289868057761,-3,0,-1,-5,-2,-1,2,1
1443289868057761,8,-12,-4,2,2,1,1,1
1443289868058758,-5,-9,-1,0,-1,0,1,0
1443289868058758,3,16,0,0,0,-2,-4,-3
1443289868071814,0,6,2,1,-2,-1,-3,-1
1443289868071814,-3,-20,-5,-2,-2,0,1,1
1443289868079772,3,16,1,-2,1,0,3,-1
1443289868079772,-4,-8,-2,2,0,3,-2,1
1443289868094785,0,10,2,0,1,1,0,-1
1443289868094785,6,0,1,-2,-3,-1,-2,0
1443289868100785,-1,-20,-3,-1,-2,0,-1,1
1443289868100785,-3,4,-7,-1,-1,-3,-1,-1
1443289868117799,5,50,10,2,-1,0,-1,-3
1443289868117799,-7,-17,-4,1,0,-1,3,-1
1443289868118799,-2,-7,-7,-6,-1,-2,-1,-2
1443289868118799,2,-4,1,0,0,-2,-1,-1
1443289868139814,-3,-16,-2,-1,-3,-1,-3,2
1443289868139814,-7,-2,-3,-3,1,-1,-2,-2
1443289868140815,4,-3,3,2,-3,-1,0,1
1443289868140815,-5,1,-5,-2,-3,-2,0,0
1443289868154826,3,6,2,-3,-1,-2,-3,0
1443289868154826,1,1,-2,-1,-2,-2,-3,-1
1443289868154826,-4,-5,-2,-2,-1,-1,-1,-2
1443289868154826,3,5,3,0,1,1,1,1
1443289868176838,0,-4,-2,0,-1,-1,0,-2
1443289868176838,-3,-7,-1,-1,-1,0,-1,-1
1443289868177839,0,8,-3,-3,-2,-1,-2,-3
1443289868177839,-3,-10,0,0,-1,-1,1,-1
1443289868198853,2,-9,0,1,1,0,2,3
1443289868198853,-1,13,0,-1,-1,-2,-1,0
1443289868199853,0,-8,0,2,1,0,0,0
1443289868199853,-8,-4,2,-2,-2,-3,-2,-4
1443289868214862,3,-9,-7,-4,-1,-1,-5,0
1443289868214862,8,22,0,0,-2,-2,-3,-1
1443289868214862,-8,-19,-1,-1,0,-1,-1,-1
1443289868214862,1,14,1,2,-1,0,-2,-1
1443289868236876,-1,0,-2,-3,0,-1,0,-1
1443289868236876,-7,-21,-3,1,1,-1,-2,0
1443289868237879,3,9,-4,-4,-2,-3,-2,-3
1443289868237879,-2,-18,2,1,1,0,0,0
1443289868258893,-5,8,1,-1,-1,-2,-2,-3
1443289868258893,4,15,1,-2,-1,-1,-4,-1
1443289868259894,1,-2,1,-1,0,1,0,-1
1443289868259894,2,-3,-2,0,-1,-1,-1,-2
1443289868274902,-1,-5,-3,0,-1,0,1,-1
1443289868274902,-8,-3,-1,0,-3,-1,-1,-3
1443289868274902,4,7,1,-1,-2,-1,-2,0
1443289868274902,1,-2,-5,-3,0,1,0,1
1443289868296919,-7,-10,2,4,2,1,3,-1
1443289868296919,10,9,1,-3,-4,-3,-2,-2
1443289868297918,-5,-9,1,2,1,-1,-1,1
1443289868297918,2,6,-4,-3,-2,-1,-2,-1
1443289868318932,-2,-11,-4,-1,1,0,0,0
1443289868318932,-6,5,4,1,0,-1,-1,-1
1443289868319933,2,13,-1,-4,-2,0,0,0
1443289868319933,-2,-3,-1,-1,-2,-2,-2,-1
1443289868333941,0,-9,-2,0,-1,0,-1,-2
1443289868333941,0,-1,-2,-1,-1,-1,-2,-1
1443289868334942,-1,4,-2,2,-1,-1,1,0
1443289868334942,0,6,0,-1,1,-2,0,0
1443289868356955,-3,-12,-1,1,-1,0,0,-1
1443289868356955,0,-4,-3,0,0,-1,0,0
1443289868357956,1,-6,-2,-3,0,0,0,-1
1443289868357956,-4,-9,-1,-5,-3,-2,-2,-1
1443289868378972,4,24,3,-1,-1,-2,-5,-2
1443289868378972,9,1,-6,-2,-2,-1,3,0
1443289868379972,-4,-4,3,0,1,0,0,0
1443289868379972,-3,0,0,0,0,1,1,2
1443289868393981,-5,-18,-2,3,0,0,-2,-2
1443289868393981,-5,3,2,-1,1,0,-3,0
1443289868394985,0,0,-2,-2,0,-2,0,-2
1443289868394985,3,3,-1,-4,-2,1,0,-1
1443289868416997,-1,5,-1,-2,-1,-1,0,0
1443289868416997,-6,2,-2,0,-2,-1,-1,-3
1443289868417998,-2,-3,0,0,-3,-3,-2,-2
1443289868417998,4,15,9,4,3,1,0,0
1443289868439016,0,7,-2,-2,-3,-2,0,0
1443289868439016,-2,-14,-3,-1,0,1,0,0
1443289868440011,4,12,5,1,-1,0,-1,0
1443289868440011,-10,-15,-3,0,-1,-1,0,-1
1443289868454030,0,-3,-2,-2,-3,-2,0,-1
1443289868454030,0,-5,-1,-3,-2,0,-2,0
1443289868455024,0,-8,-6,3,1,1,0,0
1443289868455024,3,-1,-1,2,0,-1,2,1
1443289868477039,-1,4,1,0,0,0,3,0
1443289868477039,-2,2,2,1,-1,-1,-2,0
1443289868478039,-1,11,3,-1,-2,-2,-1,-2
1443289868478039,0,-4,2,1,-1,0,-3,-1
1443289868499060,2,1,-10,-1,-1,-1,-1,-1
1443289868499060,-5,-23,-1,1,0,-1,0,-2
1443289868500053,8,26,3,-1,-1,-1,0,-1
1443289868500053,0,3,-2,-1,-3,-2,-1,-2
1443289868514063,-9,-10,3,0,-1,-1,-1,-1
1443289868514063,2,-6,-2,0,0,0,-1,2
1443289868515061,-6,-12,-6,-1,-2,0,-1,-2
1443289868515061,2,8,0,-1,0,0,-1,1
1443289868537084,4,2,-1,-4,-2,-2,-2,-3
1443289868537084,3,0,-1,5,0,1,0,-2
1443289868538080,-5,-4,-1,-1,0,-1,-1,-1
1443289868538080,-1,-2,1,4,1,0,-1,0
1443289868559091,-1,-9,-3,-4,1,1,1,-1
1443289868559091,-1,3,0,-2,-2,-2,0,0
1443289868560091,-2,-12,1,-3,-2,-1,-2,0
1443289868560091,-3,6,1,0,-1,-1,-2,-1
1443289868574101,1,7,1,4,0,1,-2,-2
1443289868574101,0,-4,1,-1,-1,0,-1,-2
1443289868575101,-7,-4,-4,-5,-1,-2,-3,-3
1443289868575101,0,-19,-1,2,-1,-2,0,0
1443289868597120,1,3,-4,-3,-2,-2,-1,1
1443289868597120,3,1,2,1,0,-2,-1,-2
1443289868598118,-3,0,1,1,0,-1,1,1
1443289868598118,3,16,-7,-4,-2,-1,-1,-1
1443289868619131,-6,-13,-2,0,0,-1,0,0
1443289868619131,-1,-7,-2,-2,-1,-1,-1,1
1443289868620132,1,0,-1,0,0,-3,-1,-2
1443289868620132,-1,-4,-2,-1,0,-2,-3,-3
1443289868634141,3,3,5,4,0,0,-6,-1
1443289868634141,-6,-1,-3,-1,0,0,2,-1
1443289868642146,-1,-5,-3,-3,-3,1,1,-1
1443289868642146,3,-1,-5,-4,0,-2,1,1
1443289868657172,0,6,3,-3,-1,1,2,0
1443289868657172,0,2,1,8,-1,-2,-3,1
1443289868658156,-1,-31,-3,1,1,-2,0,-1
1443289868658156,-3,26,2,-2,-2,0,-1,-2
1443289868679172,-6,-4,-4,-7,-6,-3,-1,-4
1443289868679172,5,6,-4,-6,-1,-1,-1,0
1443289868680173,-4,-4,2,2,1,0,-2,1
1443289868680173,2,-17,-4,-3,-1,-1,-1,-1
1443289868694183,4,12,3,0,0,-2,0,2
1443289868694183,-3,3,-4,-5,-1,-1,-1,-3
1443289868695182,0,8,-4,-2,-3,0,-1,0
1443289868695182,0,-3,5,0,1,1,-1,0
1443289868717196,-2,-16,-1,2,-1,1,1,0
1443289868717196,1,14,1,-1,0,1,1,0
1443289868717196,-6,-16,-2,0,1,-1,-1,0
1443289868717196,9,18,2,1,-1,-1,3,0
1443289868739211,-2,-5,-3,0,1,-1,-1,-1
1443289868739211,-3,-4,0,2,1,-2,2,-2
1443289868740212,5,4,-3,-3,-2,-2,-1,-2
1443289868740212,-11,-10,-4,-2,-2,-3,-3,0
1443289868762227,6,-1,-1,3,2,-1,-3,1
1443289868762227,-2,-1,2,-3,-2,-1,-2,-4
1443289868763226,0,10,-3,1,1,0,-1,-1
1443289868763226,2,-11,2,1,0,-1,-2,-2
1443289868777238,-3,-6,-1,0,-2,-1,-2,0
1443289868777238,-1,6,-1,-2,0,0,-3,-1
1443289868777238,-6,-16,-5,0,-1,0,0,0
1443289868777238,-6,-6,-4,-1,-1,-2,-1,-1
1443289868799251,-1,-7,-2,-4,0,0,-2,0
1443289868799251,12,3,4,-1,0,1,0,1
1443289868800252,-7,-1,2,4,-1,-1,-3,-4
1443289868800252,-1,4,-4,1,1,0,-1,-1
1443289868814264,0,0,5,4,0,-1,0,1
1443289868814264,2,-10,-5,-6,-3,-1,-1,-1
1443289868815264,7,28,4,-4,-3,-2,1,0
1443289868815264,-3,-15,0,0,0,0,-2,-2
1443289868837281,-3,9,-2,-1,0,-2,-1,-1
1443289868837281,-8,-8,1,-2,-1,-2,-1,0
1443289868837281,5,-6,-2,-2,0,0,-2,1
1443289868837281,-1,-4,-2,-1,-1,-1,0,-1
1443289868859301,-2,21,-3,-3,1,1,0,0
1443289868859301,0,-4,0,4,1,0,-1,0
1443289868860296,0,0,-5,-3,-1,-1,0,-1
1443289868860296,-2,-10,-1,-3,-2,1,0,-1
1443289868873302,1,-1,-4,-4,-2,-1,-1,0
1443289868873302,-4,0,0,4,0,-2,-2,1
1443289868882308,-4,-12,2,2,1,0,-1,1
1443289868882308,9,21,3,1,-1,0,-1,0
1443289868897319,-3,1,-5,-3,-1,-3,-2,-2
1443289868897319,-3,1,-3,-1,-1,-1,-1,1
1443289868897319,4,12,-1,-1,-2,-2,-2,-2
1443289868897319,-17,-20,2,0,1,0,2,-2
1443289868919332,7,4,2,1,0,2,4,0
1443289868919332,-1,4,1,-3,-2,-3,-2,-1
1443289868920333,2,3,0,-1,1,0,-2,1
1443289868920333,-2,-6,-3,2,1,-1,-4,0
1443289868933341,0,8,-3,-3,-1,0,-2,-2
1443289868933341,-9,-44,-5,-1,0,2,3,0
1443289868942346,10,38,2,-3,-3,-2,-2,-2
1443289868942346,4,-2,-4,-3,-1,-1,0,2
1443289868957440,-7,-3,-1,-4,-1,-1,-1,-2
1443289868957440,-1,-6,1,4,0,0,-2,-3
1443289868957440,-5,-8,0,-1,0,1,1,0
1443289868957440,1,2,0,0,0,0,0,2
1443289868979374,5,-8,1,0,0,0,-1,2
1443289868979374,-2,15,-1,-2,0,-1,-1,-1
1443289868980373,-2,-5,3,0,0,-1,0,0
1443289868980373,-3,-8,0,-1,-1,0,-1,-1
1443289868993383,2,11,-1,-1,-1,-2,-2,-1
1443289868993383,4,8,-3,-3,-3,0,-1,0
1443289869010394,-1,-8,-2,3,-1,-1,0,-1
1443289869010394,-1,-4,-2,-1,-3,-1,-2,-2
1443289869017399,-2,0,-1,1,-1,0,0,-1
1443289869017399,-6,-11,1,-4,-2,0,-1,-2
1443289869017399,1,5,2,-1,0,1,0,-1
1443289869017399,1,-4,-4,-1,0,-1,-1,-1
1443289869039412,0,-4,1,1,0,0,-1,0
1443289869039412,2,6,-1,-4,-2,-2,-2,-1
1443289869040412,-1,-15,-3,0,-1,1,2,0
1443289869040412,-1,2,1,-2,-1,2,2,0
1443289869061428,-6,2,-2,1,0,1,-1,-2
1443289869061428,13,0,-3,-4,-1,-1,-2,-2
1443289869062429,-6,0,-1,-1,0,0,-2,-1
1443289869062429,0,-2,-3,0,-2,-3,-1,-2
1443289869076436,-9,-17,-2,0,-3,-1,0,-2
1443289869076436,5,15,2,0,0,1,0,1
1443289869077439,0,0,-3,-5,-3,0,-2,-2
1443289869077439,2,1,0,-1,1,-1,-1,-1
1443289869099451,-1,-15,3,-1,0,-1,1,0
1443289869099451,2,29,4,3,-1,-3,0,0
1443289869100452,-7,-29,-7,-2,-1,-2,-1,-2
1443289869100452,-3,-8,-2,-6,0,0,-1,1
1443289869113463,3,27,1,5,-1,-3,-1,-2
1443289869113463,-1,4,-1,-2,0,-2,2,-1
1443289869121467,6,7,1,3,1,1,0,-1
1443289869121467,-7,-5,-6,-2,-1,-3,-2,-2
1443289869136491,7,-7,5,-1,0,1,-2,2
1443289869136491,-7,-6,-4,-1,0,-1,-1,-3
1443289869137476,-7,-2,-1,-2,-1,-1,-2,-1
1443289869137476,-3,7,1,2,1,-1,-1,-2
1443289869159492,4,3,0,3,-1,-1,-2,-3
1443289869159492,-5,-15,-4,-1,-2,-1,-2,0
1443289869160493,-1,7,3,-2,-1,0,-1,1
1443289869160493,1,7,-2,-2,-2,-1,0,-1
1443289869173502,0,0,1,-2,0,-2,0,-2
1443289869173502,5,1,2,3,1,0,-1,2
1443289869181506,-5,-17,-7,-2,0,-2,-3,-2
1443289869181506,7,18,1,2,-1,-1,0,1
1443289869197518,-8,-11,-5,-2,-1,-1,0,-1
1443289869197518,-7,-3,0,-1,0,-1,-1,-2
1443289869198520,-7,-10,5,2,0,0,0,0
1443289869198520,10,7,0,-2,-3,-3,-3,-3
1443289869219532,3,-5,-2,-1,1,2,-2,1
1443289869219532,-4,-5,-2,-2,-1,0,-1,-2
1443289869220533,1,-9,-3,3,-2,-2,0,-1
1443289869220533,-5,14,3,-5,0,0,1,-1
1443289869233541,0,6,-3,1,1,2,4,1
1443289869233541,-2,-4,3,1,1,0,1,0
1443289869241548,3,12,-1,-2,0,-1,-4,-2
1443289869241548,-5,-26,-3,0,-2,0,-1,-2
1443289869256558,-3,5,-4,-5,-4,-3,-4,-2
1443289869256558,-4,-4,-7,-3,0,-1,0,-1
1443289869257557,0,9,3,0,1,-2,0,1
1443289869257557,3,-13,-2,-2,-1,-1,-1,-1
1443289869279575,0,1,0,-2,0,-1,-1,0
1443289869279575,1,-3,-2,0,2,0,-1,-1
1443289869280573,3,5,-1,-4,-1,-1,-1,-3
1443289869280573,-4,-3,1,0,0,0,-1,0
1443289869293583,-5,-21,-2,-2,0,-2,0,-1
1443289869293583,-2,21,0,-2,-4,-2,-2,-2
1443289869301590,9,13,-1,-1,0,0,0,0
1443289869301590,-7,-12,-3,3,1,0,1,1
1443289869316597,1,-1,-2,1,-1,-1,-3,-2
1443289869316597,-6,-27,-2,-1,-2,-2,-2,-1
1443289869317598,6,29,0,-1,-2,0,0,0
1443289869317598,-7,-5,-1,2,-2,0,-2,-2
1443289869339613,6,2,0,-2,-2,-2,-1,-1
1443289869339613,-1,-6,-3,-2,0,-1,-2,-2
1443289869340613,-7,-19,-2,-2,-1,0,2,-1
1443289869340613,7,23,2,-3,0,-2,-1,0
1443289869361627,-7,-9,0,-1,1,0,0,-1
1443289869361627,-1,0,-4,-5,-2,-1,-1,-2
1443289869362629,-1,-9,0,6,2,1,0,1
1443289869362629,1,0,-2,-1,-2,-2,-3,-2
1443289869376638,-8,-4,-3,-2,-1,-1,0,-1
1443289869376638,3,-2,0,1,-1,-1,0,-1
1443289869377639,-2,11,3,-1,-2,-3,-8,-2
1443289869377639,-5,1,-3,0,-1,0,2,-1
1443289869399652,4,8,0,-2,-1,0,-1,2
1443289869399652,2,-1,0,0,0,0,-3,0
1443289869400653,-7,-10,-1,2,0,-2,-2,-1
1443289869400653,4,5,2,0,-1,-3,-4,0
1443289869421669,-3,-13,-2,-2,-2,-2,-2,0
1443289869421669,-1,20,3,1,0,0,0,1
1443289869422667,1,-18,-7,-4,-1,2,2,-1
1443289869422667,2,12,3,1,0,0,-2,0
1443289869436676,0,6,-3,-2,-2,-1,-1,-4
1443289869436676,-1,1,1,-1,0,1,-1,-1
1443289869437677,-5,-9,-4,-2,-1,-1,1,0
1443289869437677,3,-20,-6,-2,-1,0,1,-1
1443289869459693,-4,5,-1,-1,0,0,-1,-2
1443289869459693,3,-2,2,1,0,-2,0,-2
1443289869459693,-2,0,0,-1,-1,-1,-1,-2
1443289869459693,-3,-3,1,-4,0,2,-1,-1
1443289869481707,2,5,4,7,3,-1,-2,1
1443289869481707,-3,-6,-2,0,-1,-2,0,0
1443289869482708,5,5,1,0,-2,-1,1,0
1443289869482708,-5,3,0,-2,-1,0,-2,-3
1443289869496716,2,-6,-2,-2,-1,-1,0,1
1443289869496716,-4,8,0,0,-3,1,0,-1
1443289869497717,-7,-4,2,-2,-2,-2,-1,-1
1443289869497717,6,-3,-1,1,1,-2,-4,0
1443289869519736,7,6,1,-1,0,1,0,-1
1443289869519736,2,-12,-1,0,-1,-1,-1,-1
1443289869520735,-4,11,-2,-2,-1,-1,2,-2
1443289869520735,-5,3,-3,-1,1,-2,-2,-1
1443289869541747,2,0,2,-2,-1,0,-2,-1
1443289869541747,-5,-10,-4,-1,0,1,-2,-2
1443289869542747,2,2,2,1,0,-1,-2,-2
1443289869542747,-7,-21,-4,-2,-2,-1,0,1
1443289869556760,-1,19,1,-4,-1,-1,-1,-3
1443289869556760,5,2,2,0,2,0,1,-2
1443289869557758,3,0,5,3,-1,0,-1,0
1443289869557758,0,0,-1,3,-1,-1,0,-1
1443289869579773,2,-2,-2,-2,0,1,0,1
1443289869579773,-16,-21,-1,-3,-1,0,-1,-1
1443289869579773,9,4,-11,-3,-1,-1,-1,0
1443289869579773,3,-5,0,-2,-1,0,-1,-3
1443289869601788,-7,-5,-4,-3,-3,-1,-2,-2
1443289869601788,2,10,3,-1,0,-3,0,0
1443289869602788,-14,-15,0,2,0,1,0,-1
1443289869602788,18,21,-1,-2,0,-1,0,1
1443289869616796,-3,-20,-2,0,-1,0,0,2
1443289869616796,2,25,1,1,2,0,0,2
1443289869617797,0,0,-2,-3,-2,0,-1,-3
1443289869617797,-6,-2,-3,-1,-3,-1,-1,-2
1443289869639811,-2,-4,6,3,-1,-2,-2,-2
1443289869639811,0,-11,-6,-3,-2,-1,-2,0
1443289869639811,-1,9,-2,-3,0,-3,-6,1
1443289869639811,0,-2,2,0,-1,0,1,1
1443289869661828,-1,-4,-3,-4,0,0,1,1
1443289869661828,-2,3,2,3,-1,0,-1,-1
1443289869662830,4,2,0,1,-2,0,0,-2
1443289869662830,-3,-1,1,-2,-1,-3,-2,-1
1443289869676837,-3,0,0,0,1,1,-3,0
1443289869676837,-1,-19,-4,-4,-2,0,0,0
1443289869677838,0,9,2,-3,-2,-2,-2,-1
1443289869677838,-3,-4,3,0,-1,0,0,-1
1443289869699852,-3,11,-2,-1,-1,-2,-2,-1
1443289869699852,5,-4,0,1,-1,-1,0,-1
1443289869699852,-1,-8,-5,-1,0,0,2,0
1443289869699852,-5,-3,-3,-3,0,-2,-3,1
1443289869721874,-3,0,-2,-1,-2,0,-2,-1
1443289869721874,-7,-4,0,3,-2,-1,-1,-1
1443289869722868,19,6,-4,-2,-2,-2,-1,-1
1443289869722868,-11,-14,-3,2,0,1,1,0
1443289869736878,-5,-21,-4,-3,-1,1,1,0
1443289869736878,-6,9,-4,-6,-3,-3,0,-2
1443289869737878,1,2,0,0,-1,0,-2,1
1443289869737878,1,8,-1,-1,1,1,0,1
1443289869758893,4,1,1,1,-1,1,2,-1
1443289869758893,-1,0,1,0,2,-1,-1,-1
1443289869759893,-7,-6,-1,0,-1,-1,0,0
1443289869759893,2,2,0,-2,-2,-3,-3,0
1443289869781908,-7,-30,-5,-1,0,-2,-2,1
1443289869781908,17,48,2,-2,0,0,0,1
1443289869782907,-5,0,2,0,1,-2,-1,-3
1443289869782907,-5,-1,0,1,0,-1,-2,-4
1443289869796918,-1,-4,0,3,0,-2,1,-1
1443289869796918,4,-6,-1,0,0,0,0,1
1443289869797918,-5,-14,-1,-1,-1,-1,-2,0
1443289869797918,4,3,3,-1,0,1,0,1
1443289869819939,1,10,0,1,-1,0,-3,-4
1443289869819939,-1,-17,-4,-4,0,0,2,1
1443289869819939,-6,-20,-2,3,-3,-1,0,-2
1443289869819939,1,13,0,0,1,-1,2,-1
1443289869841948,-4,4,1,-1,-2,-3,-3,-3
1443289869841948,-2,-7,0,2,1,-2,-2,-1
1443289869842948,1,10,-2,-5,0,0,0,1
1443289869842948,0,-17,-2,-2,-2,1,-1,0
1443289869856959,6,14,2,2,0,2,-2,2
1443289869856959,-5,-1,-1,-1,-1,-2,0,-3
1443289869857958,7,-10,0,1,-1,-1,-1,0
1443289869857958,-4,12,-3,-1,-1,-1,0,-2
1443289869878972,4,8,-1,-2,-1,-2,1,0
1443289869878972,-5,-15,-5,-4,0,-2,-1,-3
1443289869879973,-3,-3,4,1,3,2,2,3
1443289869879973,3,11,1,-1,-1,-2,-2,-4
1443289869901988,-5,-1,-2,3,-2,-1,-2,-1
1443289869901988,-7,-3,-3,0,-1,-1,-3,-1
1443289869902988,-2,-5,-3,-4,-2,-2,-1,-2
1443289869902988,1,2,-2,-1,-1,-1,-1,1
1443289869916007,6,-2,2,-6,-2,-2,2,2
1443289869916007,-1,-6,-2,1,-3,-1,0,-2
1443289869925053,-2,15,4,6,1,-1,-1,0
1443289869925053,4,1,2,0,-1,1,0,-2
1443289869939017,-7,-8,1,-3,-1,-1,0,-2
1443289869939017,3,3,-1,0,0,0,0,0
1443289869940013,0,-1,-3,-4,-1,0,4,0
1443289869940013,-3,-13,0,0,1,-3,-2,1
1443289869962027,1,24,2,0,1,-1,-1,-1
1443289869962027,4,-6,-3,-5,-2,-1,-1,1
1443289869963028,-12,-12,-5,-2,-1,0,0,-3
1443289869963028,-1,-2,-2,3,1,0,4,1
1443289869977041,2,8,3,1,-1,0,0,0
1443289869977041,0,-4,2,1,0,-1,-4,0
1443289869978039,4,8,1,-2,-2,0,-2,0
1443289869978039,-2,-1,-1,-2,-1,1,4,0
1443289869999052,-8,-12,-6,-3,-3,-3,-1,-3
1443289869999052,1,17,1,0,1,2,-1,1
1443289870000053,0,-11,-4,0,0,-1,-2,-1
1443289870000053,2,-15,-2,2,0,0,-5,0
1443289870022072,-4,10,-2,-5,-2,-3,-1,-2
1443289870022072,-7,6,-3,-1,-3,-3,-3,-2
1443289870023068,0,-13,-4,0,-1,-2,-1,1
1443289870023068,-3,5,1,-2,-2,-2,-1,-2
1443289870036084,8,-6,-1,0,1,-1,0,0
1443289870036084,-6,1,1,-5,-3,-3,-6,-3
1443289870044083,-3,2,1,2,1,1,2,0
1443289870044083,2,8,-1,0,-1,-1,-2,0
1443289870059093,-2,-15,-6,-4,0,-1,0,0
1443289870059093,-4,3,-1,2,-1,0,0,2
1443289870060093,7,10,8,3,0,-1,-1,-2
1443289870060093,-2,-7,-4,-2,-3,1,-4,-3
1443289870082109,-3,3,-2,-1,0,0,0,-2
1443289870082109,-2,-40,-4,2,2,0,-4,0
1443289870083110,4,43,-1,-3,-2,-1,0,1
1443289870083110,0,8,-6,-5,-1,-3,-1,-3
1443289870096118,-2,-8,2,1,0,-1,0,0
1443289870096118,-1,-15,-2,-1,-1,1,2,1
1443289870104124,-2,1,0,-1,-1,-2,-2,-2
1443289870104124,-1,-5,1,-3,0,-1,0,1
1443289870119136,5,12,-2,1,-1,-1,-2,-1
1443289870119136,0,2,-1,-3,-3,-2,-1,-3
1443289870120134,-3,-6,-3,-2,-1,-1,0,-2
1443289870120134,-4,1,1,3,0,-1,-1,1
1443289870142150,-5,-18,-7,-1,0,0,1,-1
1443289870142150,13,14,3,-3,-3,0,3,1
1443289870142150,-3,-1,1,-5,0,1,-2,-1
1443289870142150,-4,-3,1,7,0,-2,-2,-3
1443289870156158,0,-7,3,-3,1,0,-1,1
1443289870156158,1,-1,-2,0,-2,1,0,0
1443289870164162,4,-1,-1,-1,-2,-1,-1,0
1443289870164162,-4,-10,0,0,-2,0,0,-1
1443289870179179,1,7,1,4,-1,0,-7,-2
1443289870179179,-8,-5,-2,-2,0,-1,1,-1
1443289870180178,4,5,-2,-4,-3,-1,-1,1
1443289870180178,-3,2,2,-1,0,-1,-2,-1
1443289870202187,3,1,2,1,-1,-2,2,1
1443289870202187,4,1,-1,-1,0,0,-1,-2
1443289870202187,-6,3,2,2,-1,-2,-5,-1
1443289870202187,0,1,0,-2,-2,-3,-9,-1
1443289870216198,-6,-9,-5,-2,-1,3,5,-1
1443289870216198,1,16,3,2,0,-4,-14,-1
1443289870224201,-9,-28,-3,-1,-1,-1,-3,2
1443289870224201,8,7,-9,-8,-2,-2,4,-3
1443289870239220,-9,-17,5,6,-3,-4,-6,-1
1443289870239220,1,7,-5,-3,-3,5,3,0
1443289870240216,-13,-13,-4,-1,6,-7,-20,-4
1443289870240216,7,-5,-8,-7,-14,-7,-6,-2
1443289870262228,0,5,0,-4,-6,-2,10,3
1443289870262228,4,17,11,3,2,0,1,0
1443289870262228,7,6,1,-2,-4,0,-2,-2
1443289870262228,-1,-55,-24,-2,8,7,11,4
1443289870276237,-4,64,7,-2,3,-4,-7,-4
1443289870276237,-3,-31,-10,-3,-3,-1,3,-2
1443289870284243,1,22,11,2,3,7,1,-2
1443289870284243,-10,-2,6,1,0,5,-2,0
1443289870299254,-1,-10,-3,4,4,0,-1,1
1443289870299254,1,-1,0,2,2,-5,-4,1
1443289870300252,-12,-53,1,0,0,2,14,1
1443289870300252,11,81,13,0,-1,3,-9,-4
1443289870322268,-1,-17,-3,-2,-4,-10,5,-4
1443289870322268,-4,2,-23,-10,-1,0,0,2
1443289870323269,9,2,-10,-1,-5,-14,9,2
1443289870323269,1,-14,2,2,0,-5,4,3
1443289870336284,-1,-13,-2,1,1,0,-12,-4
1443289870336284,-11,-14,21,7,3,-1,2,-1
1443289870344285,-1,2,-14,-11,-5,2,3,-1
1443289870344285,-4,30,-9,-3,1,-3,-7,-1
1443289870359294,4,-5,2,7,3,6,6,2
1443289870359294,-1,-40,-4,0,1,7,14,0
1443289870360295,3,58,8,1,-3,5,-13,-3
1443289870360295,-7,-8,15,0,1,-4,5,5
1443289870382308,-2,-14,-16,-10,-7,1,-2,1
1443289870382308,0,15,18,6,4,0,5,-1
1443289870389320,3,8,-10,0,0,-3,-6,-3
1443289870389320,-4,-32,-1,1,-1,-1,-1,-4
1443289870405325,-2,5,-3,-2,-4,0,-2,0
1443289870405325,3,14,0,-5,-2,-3,-5,0
1443289870406323,-5,-10,2,1,0,1,2,-2
1443289870406323,0,-32,-7,4,2,0,1,-1
1443289870419334,4,-18,-6,-4,0,0,0,0
1443289870419334,-3,24,3,2,0,-2,-5,-3
1443289870420335,-7,-21,-1,-2,1,-2,2,-2
1443289870420335,3,-4,-6,1,0,1,-2,-1
1443289870442348,-2,52,14,4,2,8,4,0
1443289870442348,14,2,-8,-4,-6,-8,-3,-2
1443289870442348,-8,-14,13,2,2,-3,3,2
1443289870442348,-7,-3,-15,-4,-3,-3,0,0
1443289870464363,14,4,-1,-4,-1,-2,-3,0
1443289870464363,-15,-28,0,0,6,4,-8,-2
1443289870465362,6,29,-1,1,-6,-2,4,-2
1443289870465362,4,-11,5,-2,-4,-4,-5,-1
1443289870479373,-5,-30,-5,-3,1,-3,-4,1
1443289870479373,-5,14,-3,-4,-4,-4,4,-2
1443289870480374,3,-14,-1,-1,-3,1,-9,-1
1443289870480374,-2,12,5,1,5,-4,-4,-3
1443289870502552,-4,-8,-4,-2,0,-1,-6,1
1443289870502552,3,-17,-1,7,3,2,7,2
1443289870502552,2,39,1,-1,2,0,-3,0
1443289870502552,-2,-55,-9,-3,-8,1,-2,-2
1443289870524404,12,76,10,-2,-6,0,8,0
1443289870524404,9,5,-1,-2,1,-7,-12,-1
